"date","branch_office_id","sucursal","ventas","mes","dia","year","dia_semana"
"2024-02-21","2","UNIMARC EL PARQUE","108782","2","21","2024","miércoles"
"2024-02-21","5","UNIMARC LA SERENA","771639","2","21","2024","miércoles"
"2024-02-21","6","UNIMARC OVALLE","262605","2","21","2024","miércoles"
"2024-02-21","7","UNIMARC QUILLOTA","102983","2","21","2024","miércoles"
"2024-02-21","8","STA ISABEL REÑACA","169118","2","21","2024","miércoles"
"2024-02-21","9","STA ISABEL LOS CARRERAS","108655","2","21","2024","miércoles"
"2024-02-21","10","STA ISABEL VALPARAISO","43109","2","21","2024","miércoles"
"2024-02-21","11","STA ISABEL CLAUDIO VICUÑA","127563","2","21","2024","miércoles"
"2024-02-21","14","MALL PASEO DEL VALLE","248319","2","21","2024","miércoles"
"2024-02-21","15","UNIMARC VIÑA","119538","2","21","2024","miércoles"
"2024-02-21","16","ALVI MAIPU","88866","2","21","2024","miércoles"
"2024-02-21","17","UNIMARC FCO. BILBAO","32521","2","21","2024","miércoles"
"2024-02-21","19","UNIMARC LOS MILITARES","188194","2","21","2024","miércoles"
"2024-02-21","20","MEDS MAIPU","259538","2","21","2024","miércoles"
"2024-02-21","21","SODIMAC ÑUBLE","276849","2","21","2024","miércoles"
"2024-02-21","22","TOTTUS NATANIEL","141135","2","21","2024","miércoles"
"2024-02-21","23","TOTTUS SAN BERNARDO","374033","2","21","2024","miércoles"
"2024-02-21","24","TOTTUS VICUÑA MACKENNA","46555","2","21","2024","miércoles"
"2024-02-21","26","UNIMARC CHILLAN","568025","2","21","2024","miércoles"
"2024-02-21","27","UNIMARC OSORNO","228823","2","21","2024","miércoles"
"2024-02-21","29","UNIMARC CONCEPCION","115925","2","21","2024","miércoles"
"2024-02-21","32","UNIMARC LINARES","184706","2","21","2024","miércoles"
"2024-02-21","33","EL MUSEO","157857","2","21","2024","miércoles"
"2024-02-21","34","MALL CENTRO","533319","2","21","2024","miércoles"
"2024-02-21","35","MALL MELIPILLA","1178825","2","21","2024","miércoles"
"2024-02-21","38","MALL SAN BERNARDO","711429","2","21","2024","miércoles"
"2024-02-21","41","TOTTUS CATEDRAL","164706","2","21","2024","miércoles"
"2024-02-21","42","UNIV AUTONOMA","82394","2","21","2024","miércoles"
"2024-02-21","43","M10 VILLA ALEMANA","40622","2","21","2024","miércoles"
"2024-02-21","45","STRIP RECOLETA","6218","2","21","2024","miércoles"
"2024-02-21","50","TOTTUS TALAGANTE","88865","2","21","2024","miércoles"
"2024-02-21","54","STA ISABEL VILLA ALEMANA","63866","2","21","2024","miércoles"
"2024-02-21","55","TOTTUS SAN BERNARDO ESTACION","77353","2","21","2024","miércoles"
"2024-02-21","56","STRIP IRARRAZAVAL","83277","2","21","2024","miércoles"
"2024-02-21","65","LIDER OSORNO","336177","2","21","2024","miércoles"
"2024-02-21","69","LIDER PUERTO MONTT","81387","2","21","2024","miércoles"
"2024-02-21","70","LIDER PUERTO VARAS","137016","2","21","2024","miércoles"
"2024-02-21","74","STA ISABEL LOS ANGELES","335462","2","21","2024","miércoles"
"2024-02-21","76","LIDER TALAGANTE","206933","2","21","2024","miércoles"
"2024-02-21","78","EDIFICIO BANCOESTADO","238488","2","21","2024","miércoles"
"2024-02-21","79","LIDER VALDIVIA","79202","2","21","2024","miércoles"
"2024-02-21","81","STA ISABEL VIÑA","65504","2","21","2024","miércoles"
"2024-02-21","84","STA ISABEL VICUÑA MACKENNA","39958","2","21","2024","miércoles"
"2024-02-21","89","LIDER GRAN AVENIDA","93908","2","21","2024","miércoles"
"2024-02-21","90","LIDER RANCAGUA","130462","2","21","2024","miércoles"
"2024-02-21","92","LIDER LIMACHE","243109","2","21","2024","miércoles"
"2024-02-21","93","LIDER OVALLE","108026","2","21","2024","miércoles"
"2024-02-21","96","LIDER TOBALABA","67479","2","21","2024","miércoles"
"2024-02-21","99","LIDER COPIAPO","182017","2","21","2024","miércoles"
"2024-02-21","100","STRIP TALCA","105967","2","21","2024","miércoles"
"2024-02-21","101","LIDER QUILIN","333657","2","21","2024","miércoles"
"2024-02-21","103","TOTTUS LOS ANGELES","134454","2","21","2024","miércoles"
"2024-02-21","105","LIDER LOS ANGELES","561975","2","21","2024","miércoles"
"2024-02-21","106","LIDER ALAMEDA","449623","2","21","2024","miércoles"
"2024-02-21","107","EDIFICIO BüHLER","335421","2","21","2024","miércoles"
"2024-02-21","109","JUMBO LOS ANGELES","598068","2","21","2024","miércoles"
"2024-02-21","110","LIDER QUILLOTA","287605","2","21","2024","miércoles"
"2024-02-22","1","UNIMARC EL PAMPINO","265839","2","22","2024","jueves"
